target_id	length	eff_length	est_counts	tpm
lpl2_a_DN3710_c0_g1_i4	588	423.591	0	0
lpl2_a_DN3710_c0_g3_i1	506	342.57	0	0
lpl2_a_DN3775_c0_g1_i1	902	736.9	0	0
lpl2_a_DN3775_c0_g2_i1	618	453.288	0	0
lpl2_a_DN3775_c0_g2_i2	1586	1420.9	0	0
lpl2_a_DN3759_c0_g1_i1	2864	2698.9	0	0
lpl2_a_DN3752_c0_g1_i1	679	513.992	0	0
lpl2_a_DN3767_c0_g1_i1	1973	1807.9	0	0
lpl2_a_DN3763_c0_g1_i1	1168	1002.9	0	0
lpl2_a_DN3787_c0_g1_i1	1500	1334.9	0	0
lpl2_a_DN3793_c0_g1_i1	1162	996.9	0	0
lpl2_a_DN3799_c0_g1_i2	659	494.121	0	0
lpl2_a_DN3798_c0_g2_i2	2677	2511.9	0	0
lpl2_a_DN3780_c0_g1_i1	533	369.2	0	0
lpl2_a_DN3780_c0_g2_i1	719	553.9	0	0
lpl2_a_DN3796_c0_g1_i1	970	804.9	0	0
lpl2_a_DN3736_c0_g1_i1	519	355.357	0	0
lpl2_a_DN3772_c0_g1_i1	1250	1084.9	0	0
lpl2_a_DN3781_c0_g1_i1	1387	1221.9	0	0
lpl2_a_DN3797_c1_g1_i1	981	815.9	0	0
lpl2_a_DN3779_c0_g1_i1	537	373.168	0	0
lpl2_a_DN3747_c1_g1_i1	755	589.9	0	0
lpl2_a_DN3741_c1_g1_i1	857	691.9	0	0
lpl2_a_DN3782_c0_g1_i1	1141	975.9	0	0
lpl2_a_DN3776_c0_g1_i1	1081	915.9	0	0
lpl2_a_DN3771_c0_g2_i1	985	819.9	0	0
lpl2_a_DN3742_c0_g1_i3	3914	3748.9	0	0
lpl2_a_DN3791_c0_g1_i1	606	441.403	0	0
lpl2_a_DN3762_c0_g1_i1	1170	1004.9	0	0
lpl2_a_DN3762_c0_g2_i1	573	408.663	0	0
lpl2_a_DN5_c0_g1_i2	14055	13889.9	4	0.571947
lpl2_a_DN89_c0_g1_i3	1909	1743.9	0	0
lpl2_a_DN89_c0_g2_i1	1124	958.9	0	0
lpl2_a_DN37_c0_g1_i1	7387	7221.9	0	0
lpl2_a_DN75_c0_g1_i3	1818	1652.9	1	1.20157
lpl2_a_DN75_c0_g2_i1	1471	1305.9	0	0
lpl2_a_DN96_c0_g1_i10	6907	6741.9	0.984899	0.290138
lpl2_a_DN96_c0_g1_i3	6952	6786.9	0.0151011	0.00441909
lpl2_a_DN96_c0_g2_i1	6437	6271.9	0	0
lpl2_a_DN96_c0_g3_i1	947	781.9	0	0
lpl2_a_DN8_c0_g1_i1	1662	1496.9	0	0
lpl2_a_DN85_c0_g2_i1	2778	2612.9	1	0.760102
lpl2_a_DN93_c0_g1_i2	3590	3424.9	0	0
lpl2_a_DN93_c0_g2_i1	789	623.9	0	0
lpl2_a_DN10_c0_g1_i6	2288	2122.9	1	0.935546
lpl2_a_DN52_c0_g1_i1	745	579.9	0	0
lpl2_a_DN52_c0_g2_i1	635	470.288	0	0
lpl2_a_DN22_c0_g1_i32	703	537.947	1.00735	3.71907
lpl2_a_DN86_c0_g1_i1	15392	15226.9	1	0.130432
lpl2_a_DN47_c0_g1_i3	1024	858.9	0	0
lpl2_a_DN55_c0_g1_i1	1469	1303.9	0	0
lpl2_a_DN55_c0_g2_i2	2679	2513.9	0	0
lpl2_a_DN38_c0_g1_i2	2502	2336.9	0	0
lpl2_a_DN38_c0_g1_i4	2569	2403.9	0	0
lpl2_a_DN51_c0_g1_i9	3183	3017.9	0	0
lpl2_a_DN68_c0_g1_i1	1272	1106.9	0	0
lpl2_a_DN68_c0_g2_i1	559	394.837	0	0
lpl2_a_DN44_c0_g1_i7	3132	2966.9	133.882	89.6217
lpl2_a_DN18_c0_g1_i8	6303	6137.9	61.3696	19.8577
lpl2_a_DN46_c0_g1_i1	945	779.9	0	0
lpl2_a_DN46_c0_g4_i1	2470	2304.9	0	0
lpl2_a_DN2_c0_g1_i2	2818	2652.9	0	0
lpl2_a_DN94_c0_g2_i1	2961	2795.9	1	0.710351
lpl2_a_DN94_c0_g3_i1	850	684.9	0	0
lpl2_a_DN36_c0_g1_i1	2156	1990.9	0	0
lpl2_a_DN36_c0_g2_i1	3414	3248.9	1	0.611306
lpl2_a_DN26_c0_g1_i1	2852	2686.9	0	0
lpl2_a_DN26_c0_g2_i1	2924	2758.9	1	0.719878
lpl2_a_DN14_c0_g1_i28	1661	1495.9	1.67634	2.22564
lpl2_a_DN14_c2_g1_i1	1535	1369.9	3.00696	4.35946
lpl2_a_DN7_c0_g1_i3	1170	1004.9	4.93451	9.7525
lpl2_a_DN87_c0_g1_i2	2020	1854.9	0	0
lpl2_a_DN87_c0_g1_i3	3115	2949.9	0	0
lpl2_a_DN87_c0_g2_i1	637	472.288	0	0
lpl2_a_DN87_c1_g1_i1	1200	1034.9	0	0
lpl2_a_DN87_c1_g2_i1	605	440.403	0	0
lpl2_a_DN97_c0_g1_i4	11321	11155.9	1	0.178029
lpl2_a_DN97_c0_g1_i5	3637	3471.9	0	0
lpl2_a_DN84_c0_g1_i1	744	578.9	0	0
lpl2_a_DN12_c0_g1_i2	585	420.591	7	33.0547
lpl2_a_DN28_c0_g1_i4	5108	4942.9	0	0
lpl2_a_DN28_c1_g1_i1	12541	12375.9	2.49734	0.400771
lpl2_a_DN57_c0_g1_i1	579	414.591	0	0
lpl2_a_DN34_c0_g1_i1	2565	2399.9	0	0
lpl2_a_DN34_c0_g2_i1	1086	920.9	0	0
lpl2_a_DN66_c0_g1_i1	1380	1214.9	0	0
lpl2_a_DN66_c0_g2_i1	1142	976.9	0	0
lpl2_a_DN95_c0_g1_i4	6191	6025.9	0	0
lpl2_a_DN95_c0_g2_i1	4030	3864.9	0	0
lpl2_a_DN92_c0_g1_i2	1124	958.9	0	0
lpl2_a_DN92_c0_g1_i3	882	716.9	0	0
lpl2_a_DN92_c1_g1_i1	2627	2461.9	0	0
lpl2_a_DN92_c1_g1_i3	1089	923.9	0	0
lpl2_a_DN92_c1_g1_i4	811	645.9	0	0
lpl2_a_DN92_c1_g2_i1	968	802.9	0	0
lpl2_a_DN70_c0_g1_i2	777	611.9	0	0
lpl2_a_DN70_c0_g1_i8	767	601.9	2.97152	9.80502
lpl2_a_DN27_c0_g1_i11	4502	4336.9	0	0
lpl2_a_DN27_c0_g1_i3	3636	3470.9	1	0.572207
lpl2_a_DN27_c1_g1_i1	1126	960.9	0	0
lpl2_a_DN39_c0_g1_i6	3649	3483.9	1	0.570071
lpl2_a_DN74_c0_g1_i1	1099	933.9	0	0
lpl2_a_DN74_c0_g2_i1	1698	1532.9	0	0
lpl2_a_DN42_c0_g1_i12	4028	3862.9	0	0
lpl2_a_DN42_c1_g1_i7	8141	7975.9	2	0.498018
lpl2_a_DN91_c1_g1_i1	696	530.947	10	37.4062
lpl2_a_DN4_c0_g1_i1	3444	3278.9	0	0
lpl2_a_DN54_c0_g1_i2	1644	1478.9	0	0
lpl2_a_DN54_c0_g1_i3	1663	1497.9	0	0
lpl2_a_DN31_c0_g1_i14	1042	876.9	61.5179	139.331
lpl2_a_DN31_c0_g1_i15	780	614.9	9.08659	29.3489
lpl2_a_DN64_c0_g1_i3	2674	2508.9	0	0
lpl2_a_DN48_c0_g1_i2	1280	1114.9	0	0
lpl2_a_DN48_c0_g1_i4	844	678.9	0	0
lpl2_a_DN24_c0_g1_i2	1458	1292.9	0	0
lpl2_a_DN24_c1_g1_i1	522	358.295	0	0
lpl2_a_DN65_c0_g1_i1	4401	4235.9	0	0
lpl2_a_DN65_c0_g2_i2	5288	5122.9	0	0
